vehicle,site_xn_route,direction,loc_leg,month,day,y2018,y2019,y2020,ratio,tis_data_request,lat,long,loc_desc,x7,x8,version_2,x10,revision_date,x12,x29_09_2016
cycle,7600,S,59472,3,24,NA,244,199,0.81557377,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,3,25,NA,625,163,0.2608,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,3,29,NA,542,125,0.230627306,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,3,30,NA,142,240,1.690140845,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,3,31,NA,184,295,1.60326087,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,4,6,NA,320,229,0.715625,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,4,7,NA,281,236,0.839857651,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,4,18,NA,592,236,0.398648649,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,4,20,NA,188,199,1.058510638,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,4,23,NA,531,244,0.459510358,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7600,S,59472,4,26,NA,326,165,0.506134969,D208,NA,NA,(BIKEPATH) NAPIER ST PATH S BD 50M N OF GREEVES ST,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,1,4,NA,128,329,2.5703125,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,1,5,NA,178,160,0.898876404,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,1,14,NA,212,230,1.08490566,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,1,15,NA,264,140,0.53030303,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,1,16,NA,275,302,1.098181818,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,1,25,NA,108,358,3.314814815,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,1,30,NA,166,318,1.915662651,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,2,3,NA,200,378,1.89,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,2,7,NA,231,399,1.727272727,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,2,8,NA,270,391,1.448148148,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,2,15,NA,273,129,0.472527473,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,2,18,NA,274,254,0.927007299,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,2,21,NA,291,278,0.95532646,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,2,25,NA,263,418,1.589353612,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,2,28,NA,194,366,1.886597938,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,3,2,NA,196,284,1.448979592,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,3,6,NA,214,270,1.261682243,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,3,8,NA,234,408,1.743589744,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,3,13,NA,250,266,1.064,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,3,15,NA,249,450,1.807228916,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,3,23,NA,142,329,2.316901408,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,3,25,NA,194,373,1.922680412,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,4,5,NA,229,300,1.310043668,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,4,8,NA,222,568,2.558558559,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,4,20,NA,221,252,1.140271493,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,4,22,NA,234,553,2.363247863,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,N,59466,4,26,NA,82,455,5.548780488,D208,-37.788166,145.028055,(BIKEPATH) MAIN YARRA TRAIL NW BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,1,4,NA,167,339,2.02994012,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,1,5,NA,254,168,0.661417323,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,1,14,NA,278,289,1.039568345,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,1,15,NA,332,182,0.548192771,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,1,16,NA,378,297,0.785714286,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,1,24,NA,260,427,1.642307692,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,1,30,NA,296,349,1.179054054,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,1,NA,353,145,0.410764873,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,3,NA,302,387,1.281456954,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,7,NA,281,405,1.441281139,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,8,NA,381,449,1.17847769,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,14,NA,387,323,0.834625323,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,15,NA,401,139,0.346633416,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,18,NA,383,335,0.874673629,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,21,NA,409,258,0.630806846,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,25,NA,354,449,1.268361582,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,2,28,NA,330,348,1.054545455,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,3,2,NA,244,272,1.114754098,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,3,6,NA,280,307,1.096428571,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,3,8,NA,338,479,1.417159763,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,3,13,NA,339,275,0.81120944,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,3,20,NA,356,416,1.168539326,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,3,23,NA,214,354,1.654205607,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,3,25,NA,306,427,1.395424837,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,4,4,NA,309,189,0.611650485,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,4,5,NA,353,337,0.954674221,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,4,8,NA,352,633,1.798295455,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,7604,S,59467,4,26,NA,126,481,3.817460317,D208,NA,NA,(BIKEPATH) MAIN YARRA TRAIL SE BD NEAR THE CHANDLER HWY BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,1,26,NA,447,502,1.123042506,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,1,30,NA,391,469,1.199488491,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,2,3,NA,333,525,1.576576577,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,2,7,NA,434,480,1.105990783,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,2,8,NA,502,428,0.852589641,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,2,14,NA,514,417,0.811284047,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,2,15,NA,520,113,0.217307692,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,2,24,NA,513,530,1.033138402,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,2,28,NA,390,442,1.133333333,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,3,1,NA,319,547,1.714733542,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,3,2,NA,235,468,1.991489362,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,3,6,NA,455,325,0.714285714,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,3,15,NA,469,557,1.187633262,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,3,22,NA,465,546,1.174193548,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,3,23,NA,294,439,1.493197279,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,3,25,NA,446,458,1.02690583,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,3,30,NA,102,565,5.539215686,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,4,5,NA,406,277,0.68226601,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,4,6,NA,388,599,1.543814433,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,4,8,NA,431,515,1.194895592,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,4,17,NA,434,516,1.188940092,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,4,20,NA,404,330,0.816831683,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,4,22,NA,350,554,1.582857143,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,N,59487,4,26,NA,187,504,2.695187166,D208,-37.83397981,145.0236404,(BIKE PATH) MAIN YARRA TRAIL NO:1 NW BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,1,24,NA,404,469,1.160891089,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,1,30,NA,387,410,1.059431525,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,1,31,NA,470,267,0.568085106,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,2,3,NA,336,433,1.288690476,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,2,7,NA,395,413,1.04556962,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,2,8,NA,452,450,0.995575221,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,2,14,NA,472,377,0.798728814,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,2,15,NA,479,126,0.263048017,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,2,21,NA,454,328,0.72246696,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,2,25,NA,465,480,1.032258065,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,2,28,NA,431,400,0.928074246,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,3,2,NA,279,348,1.247311828,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,3,6,NA,387,279,0.720930233,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,3,12,NA,417,501,1.201438849,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,3,23,NA,304,397,1.305921053,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,3,25,NA,370,401,1.083783784,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,3,30,NA,89,509,5.719101124,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,4,17,NA,383,433,1.130548303,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,4,20,NA,387,285,0.736434109,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,4,21,NA,350,512,1.462857143,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,4,22,NA,369,450,1.219512195,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,4,23,NA,385,384,0.997402597,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8172,S,59488,4,26,NA,166,475,2.861445783,D208,NA,NA,(BIKE PATH) MAIN YARRA TRAIL NO:1 SE BD ALONG YARRA BVD 66M W OF OF C'LINK OPASS,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,1,NA,443,536,1.20993228,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,3,NA,726,723,0.995867769,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,4,NA,454,501,1.103524229,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,5,NA,401,258,0.643391521,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,6,NA,717,563,0.785216179,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,11,NA,851,541,0.635722679,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,12,NA,599,726,1.212020033,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,19,NA,700,559,0.798571429,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,20,NA,772,739,0.957253886,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
cycle,8176,E,59446,1,25,NA,640,657,1.0265625,D208,-37.83014962,144.9877363,(BIKE PATH) SOUTH BANK E BD UNDER PUNT RD BRIDGE,NA,NA,NA,NA,NA,NA,NA
